ID,QUEUE_ID,CU,STATUS,QUEUE_TYPE,PLATFORM,CPU_USAGE,MEM_USAGE,LAUNCHING_JOB_NUMS,RUNNING_JOB_NUMS,SUCCEED_JOB_NUMS,CANCELLED_JOB_NUMS,FAILED_JOB_NUMS,DOTTING_TIME,RESOURCE_TYPE,DISK_USAGE
703,297,16,available,sql,x86_64,8,62,0,6,0,0,0,1602955380000,vm,9
703,297,16,available,sql,x86_64,2,57,0,0,6,0,0,1602955680000,vm,9
703,297,16,available,sql,x86_64,9,49,0,4,3,0,0,1602955980000,vm,9
704,297,16,available,sql,x86_64,2,61,0,8,0,0,1,1640666040000,vm,9
704,297,16,available,sql,x86_64,2,60,0,6,1,0,2,1640666340000,vm,9
704,297,16,available,sql,x86_64,2,48,0,7,1,0,0,1640666640000,vm,9
704,297,16,available,sql,x86_64,2,45,0,5,2,0,0,1640666940000,vm,9
704,297,16,available,sql,x86_64,16,49,0,8,2,0,1,1640667240000,vm,9
705,293,960,available,sql,x86_64,0,2,0,0,0,0,0,1600098840000,vm,27
705,293,960,available,sql,x86_64,0,2,0,0,0,0,0,1600099140000,vm,27
705,293,960,available,sql,x86_64,0,2,0,0,0,0,0,1600099440000,vm,27
705,293,960,available,sql,x86_64,0,2,0,0,0,0,0,1600099740000,vm,27
705,293,960,available,sql,x86_64,0,2,0,0,0,0,0,1600100040000,vm,27
706,85153,64,available,general,x86_64,40,35,0,0,0,0,0,1622556180000,vm,20
706,85153,64,available,general,x86_64,67,50,0,0,0,0,0,1622556480000,vm,20
706,85153,64,available,general,x86_64,87,79,0,0,0,0,0,1622556780000,vm,20
706,85153,64,available,general,x86_64,70,92,0,0,0,0,0,1622557080000,vm,20
706,85153,64,available,general,x86_64,96,99,0,0,0,0,0,1622557380000,vm,20
707,291,1024,available,sql,x86_64,0,15,0,1,1,0,0,1598902920000,vm,26
707,291,1024,available,sql,x86_64,19,15,0,2,4,0,0,1598903220000,vm,26
707,291,1024,available,sql,x86_64,89,22,0,5,3,0,0,1598903520000,vm,26
707,291,1024,available,sql,x86_64,91,24,0,5,0,0,0,1598903820000,vm,26
707,291,1024,available,sql,x86_64,74,25,0,5,4,0,0,1598904120000,vm,26
708,3,16,available,sql,x86_64,2,95,0,0,0,0,0,1598123160000,vm,20
708,3,16,available,sql,x86_64,3,95,0,0,0,0,0,1598123460000,vm,20
708,3,16,available,sql,x86_64,4,95,0,0,0,0,0,1598123760000,vm,20
708,3,16,available,sql,x86_64,2,95,0,0,0,0,0,1598124060000,vm,20
708,3,16,available,sql,x86_64,3,95,0,0,0,0,0,1598124360000,vm,20
709,297,16,available,sql,x86_64,2,55,0,6,2,0,1,1667991060000,vm,9
709,297,16,available,sql,x86_64,1,44,0,6,2,0,1,1667991360000,vm,9
709,297,16,available,sql,x86_64,17,37,0,8,3,0,0,1667991660000,vm,9
709,297,16,available,sql,x86_64,92,67,0,7,3,0,0,1667991960000,vm,9
709,297,16,available,sql,x86_64,54,57,0,9,1,0,1,1667992260000,vm,9
710,297,16,available,sql,x86_64,41,78,0,4,7,0,0,1605313080000,vm,9
710,297,16,available,sql,x86_64,5,78,0,5,4,0,0,1605313380000,vm,9
710,297,16,available,sql,x86_64,2,68,0,4,4,0,0,1605313680000,vm,9
710,297,16,available,sql,x86_64,2,70,0,6,3,0,0,1605313980000,vm,9
710,297,16,available,sql,x86_64,2,69,0,4,5,0,0,1605314280000,vm,9
711,297,16,available,sql,x86_64,1,68,0,8,1,0,0,1609662600000,vm,9
711,297,16,available,sql,x86_64,2,67,0,6,3,0,0,1609662900000,vm,9
711,297,16,available,sql,x86_64,6,60,0,0,9,0,0,1609663200000,vm,9
711,297,16,available,sql,x86_64,2,60,0,6,2,0,0,1609663500000,vm,9
711,297,16,available,sql,x86_64,2,60,0,3,6,0,0,1609663800000,vm,9
712,4,16,available,general,x86_64,5,77,0,0,0,0,0,1599270720000,vm,20
712,4,16,available,general,x86_64,3,77,0,0,0,0,0,1599271020000,vm,20
712,4,16,available,general,x86_64,3,77,0,0,0,0,0,1599271320000,vm,20
712,4,16,available,general,x86_64,3,77,0,0,0,0,0,1599271620000,vm,20
712,4,16,available,general,x86_64,3,77,0,0,0,0,0,1599271920000,vm,20
713,21487,64,available,sql,x86_64,12,55,0,47,77,0,0,1620291900000,vm,29
713,21487,64,available,sql,x86_64,5,54,0,39,59,18,0,1620292200000,vm,29
713,21487,64,available,sql,x86_64,8,54,0,31,67,0,0,1620292500000,vm,29
713,21487,64,available,sql,x86_64,10,56,0,8,86,0,0,1620292800000,vm,29
713,21487,64,available,sql,x86_64,11,56,0,7,74,0,0,1620293100000,vm,29
714,293,960,available,sql,x86_64,65,52,0,2,2,0,0,1599323700000,vm,26
714,293,960,available,sql,x86_64,86,83,0,2,0,0,0,1599324000000,vm,26
714,293,960,available,sql,x86_64,86,99,0,2,3,0,0,1599324300000,vm,26
714,293,960,available,sql,x86_64,87,99,0,2,0,0,0,1599324600000,vm,26
714,293,960,available,sql,x86_64,90,99,0,2,0,0,0,1599324900000,vm,26
715,26,1024,available,sql,x86_64,0,5,0,0,0,0,0,1594047000000,vm,20
715,26,1024,available,sql,x86_64,0,5,0,0,0,0,0,1594047300000,vm,20
715,26,1024,available,sql,x86_64,0,5,0,0,0,0,0,1594047600000,vm,20
715,26,1024,available,sql,x86_64,0,5,0,0,0,0,0,1594047900000,vm,20
715,26,1024,available,sql,x86_64,0,5,0,0,0,0,0,1594048200000,vm,20
716,281,64,available,general,x86_64,1,9,0,0,0,0,0,1598402940000,vm,29
716,281,64,available,general,x86_64,2,9,0,0,0,0,0,1598403240000,vm,29
716,281,64,available,general,x86_64,2,9,0,0,0,0,0,1598403540000,vm,29
716,281,64,available,general,x86_64,2,9,0,0,0,0,0,1598403840000,vm,29
716,281,64,available,general,x86_64,1,9,0,0,0,0,0,1598404140000,vm,29
717,297,16,available,sql,x86_64,81,78,0,5,6,0,0,1607484420000,vm,8
717,297,16,available,sql,x86_64,50,75,0,2,8,0,0,1607484720000,vm,8
717,297,16,available,sql,x86_64,2,67,0,4,4,0,0,1607485020000,vm,8
717,297,16,available,sql,x86_64,2,63,0,3,4,0,0,1607485320000,vm,8
717,297,16,available,sql,x86_64,1,58,0,4,5,0,0,1607485620000,vm,8
718,297,16,available,sql,x86_64,63,74,0,7,2,0,1,1628245140000,vm,9
718,297,16,available,sql,x86_64,76,68,0,4,6,0,0,1628245440000,vm,9
718,297,16,available,sql,x86_64,26,61,0,3,5,0,0,1628245740000,vm,9
718,297,16,available,sql,x86_64,2,61,0,7,0,0,0,1628246040000,vm,9
718,297,16,available,sql,x86_64,2,53,0,3,5,0,0,1628246340000,vm,9
719,297,16,available,sql,x86_64,63,61,0,9,1,0,0,1669720260000,vm,9
719,297,16,available,sql,x86_64,88,75,0,9,0,0,0,1669720560000,vm,9
719,297,16,available,sql,x86_64,78,78,0,11,2,0,0,1669720860000,vm,9
719,297,16,available,sql,x86_64,82,77,0,4,5,0,0,1669721160000,vm,9
719,297,16,available,sql,x86_64,6,76,0,4,3,0,0,1669721460000,vm,9
720,2,16,available,sql,x86_64,4,53,0,0,0,0,0,1600081080000,vm,26
720,2,16,available,sql,x86_64,3,53,0,0,0,0,0,1600081380000,vm,26
720,2,16,available,sql,x86_64,2,53,0,0,0,0,0,1600081680000,vm,26
720,2,16,available,sql,x86_64,2,53,0,0,0,0,0,1600081980000,vm,26
720,2,16,available,sql,x86_64,3,53,0,0,0,0,0,1600082280000,vm,26
721,297,16,available,sql,x86_64,55,67,0,4,5,0,0,1636668780000,vm,9
721,297,16,available,sql,x86_64,3,60,0,3,4,0,0,1636669080000,vm,9
721,297,16,available,sql,x86_64,42,60,0,3,4,0,0,1636669380000,vm,9
721,297,16,available,sql,x86_64,1,59,0,5,2,0,0,1636669680000,vm,9
721,297,16,available,sql,x86_64,4,52,0,5,1,0,0,1636669980000,vm,9
722,297,16,available,sql,x86_64,7,53,0,6,3,0,0,1656928860000,vm,9
722,297,16,available,sql,x86_64,91,78,0,9,0,0,0,1656929160000,vm,9
722,297,16,available,sql,x86_64,71,77,0,6,5,0,0,1656929460000,vm,9
722,297,16,available,sql,x86_64,27,69,0,3,7,0,0,1656929760000,vm,9
722,297,16,available,sql,x86_64,71,69,0,7,1,0,0,1656930060000,vm,9
723,21487,64,available,sql,x86_64,6,83,0,6,130,0,0,1603306800000,vm,20
723,21487,64,available,sql,x86_64,4,83,0,2,109,0,0,1603307100000,vm,20
723,21487,64,available,sql,x86_64,4,83,0,24,105,0,0,1603307400000,vm,20
723,21487,64,available,sql,x86_64,39,85,0,7,40,0,0,1603307700000,vm,20
723,21487,64,available,sql,x86_64,59,72,0,13,96,0,0,1603308000000,vm,20
724,297,16,available,sql,x86_64,64,72,0,4,4,0,0,1616296500000,vm,8
724,297,16,available,sql,x86_64,26,65,0,6,5,0,0,1616296800000,vm,8
724,297,16,available,sql,x86_64,6,65,0,4,6,0,0,1616297100000,vm,8
724,297,16,available,sql,x86_64,1,56,0,6,4,0,0,1616297400000,vm,8
724,297,16,available,sql,x86_64,2,55,0,9,0,0,0,1616297700000,vm,8
725,85153,64,available,general,x86_64,48,96,0,0,0,0,0,1599205980000,vm,20
725,85153,64,available,general,x86_64,83,98,0,0,0,0,0,1599206280000,vm,20
725,85153,64,available,general,x86_64,47,71,0,1,1,1,1,1599206580000,vm,20
725,85153,64,available,general,x86_64,7,32,0,0,0,0,0,1599206880000,vm,20
725,85153,64,available,general,x86_64,4,37,0,0,0,0,0,1599207180000,vm,20
726,297,16,available,sql,x86_64,74,73,0,8,0,0,0,1663503060000,vm,9
726,297,16,available,sql,x86_64,60,75,0,6,3,0,0,1663503360000,vm,9
726,297,16,available,sql,x86_64,47,74,0,5,4,0,1,1663503660000,vm,9
726,297,16,available,sql,x86_64,23,67,0,4,4,0,0,1663503960000,vm,9
726,297,16,available,sql,x86_64,1,59,0,4,3,0,0,1663504260000,vm,9
727,297,16,available,sql,x86_64,2,54,0,7,1,0,1,1675168620000,vm,9
727,297,16,available,sql,x86_64,1,37,0,9,0,0,0,1675168920000,vm,9
727,297,16,available,sql,x86_64,1,35,0,4,5,0,1,1675169220000,vm,9
727,297,16,available,sql,x86_64,2,35,0,7,0,0,2,1675169520000,vm,9
727,297,16,available,sql,x86_64,10,36,0,7,2,0,2,1675169820000,vm,9
728,85153,64,available,general,x86_64,93,67,0,0,0,0,0,1606225140000,vm,20
728,85153,64,available,general,x86_64,90,88,0,0,0,0,0,1606225440000,vm,20
728,85153,64,available,general,x86_64,6,96,0,0,0,0,0,1606225740000,vm,20
728,85153,64,available,general,x86_64,79,99,0,0,0,0,0,1606226040000,vm,20
728,85153,64,available,general,x86_64,76,98,0,0,0,0,0,1606226340000,vm,20
729,297,16,available,sql,x86_64,2,46,0,5,5,0,0,1660291260000,vm,9
729,297,16,available,sql,x86_64,73,61,0,9,2,0,0,1660291560000,vm,9
729,297,16,available,sql,x86_64,64,72,0,7,4,0,0,1660291860000,vm,9
729,297,16,available,sql,x86_64,39,62,0,10,3,0,0,1660292160000,vm,9
729,297,16,available,sql,x86_64,50,59,0,6,5,0,0,1660292460000,vm,9
730,21487,64,available,sql,x86_64,45,84,0,11,96,0,2,1625498040000,vm,29
730,21487,64,available,sql,x86_64,40,82,0,47,53,0,1,1625498340000,vm,29
730,21487,64,available,sql,x86_64,40,72,0,35,74,0,1,1625498640000,vm,29
730,21487,64,available,sql,x86_64,54,82,1,18,83,0,1,1625498940000,vm,29
730,21487,64,available,sql,x86_64,17,71,0,3,53,0,4,1625499240000,vm,29
731,85933,16,available,sql,x86_64,8,72,0,5,1,0,2,1600336260000,vm,29
731,85933,16,available,sql,x86_64,3,71,0,0,0,0,0,1600336560000,vm,29
731,85933,16,available,sql,x86_64,2,65,0,6,1,0,3,1600336860000,vm,29
731,85933,16,available,sql,x86_64,9,22,0,0,0,0,0,1600337160000,vm,29
731,85933,16,available,sql,x86_64,7,25,0,7,2,0,1,1600337460000,vm,29
732,21487,64,available,sql,x86_64,88,50,0,1,0,0,0,1620960480000,vm,29
732,21487,64,available,sql,x86_64,87,70,0,1,4,0,0,1620960780000,vm,29
732,21487,64,available,sql,x86_64,99,73,0,2,3,0,1,1620961080000,vm,29
732,21487,64,available,sql,x86_64,96,79,0,1,1,0,0,1620961380000,vm,29
732,21487,64,available,sql,x86_64,88,82,0,1,1,0,0,1620961680000,vm,29
733,4,16,available,general,x86_64,2,78,0,0,0,0,0,1599220620000,vm,20
733,4,16,available,general,x86_64,2,78,0,0,0,0,0,1599220920000,vm,20
733,4,16,available,general,x86_64,4,78,0,0,0,0,0,1599221220000,vm,20
733,4,16,available,general,x86_64,6,78,0,0,0,0,0,1599221520000,vm,20
733,4,16,available,general,x86_64,8,78,0,0,0,0,0,1599221820000,vm,20
734,21487,64,available,sql,x86_64,51,69,0,27,120,0,0,1623572700000,vm,29
734,21487,64,available,sql,x86_64,35,73,0,23,78,0,0,1623573000000,vm,29
734,21487,64,available,sql,x86_64,64,66,0,4,80,0,0,1623573300000,vm,29
734,21487,64,available,sql,x86_64,34,58,0,4,72,0,0,1623573600000,vm,29
734,21487,64,available,sql,x86_64,13,61,0,5,122,0,1,1623573900000,vm,29
735,85153,64,available,general,x86_64,74,97,0,0,0,0,0,1601609640000,vm,20
735,85153,64,available,general,x86_64,9,28,0,8,1,0,0,1601609940000,vm,20
735,85153,64,available,general,x86_64,0,8,0,0,0,0,0,1601610240000,vm,20
735,85153,64,available,general,x86_64,0,8,0,0,0,0,0,1601610540000,vm,20
735,85153,64,available,general,x86_64,54,21,0,1,1,0,0,1601610840000,vm,20
736,297,16,available,sql,x86_64,49,72,0,5,2,0,0,1621815540000,vm,9
736,297,16,available,sql,x86_64,1,70,0,3,3,0,0,1621815840000,vm,9
736,297,16,available,sql,x86_64,3,59,0,2,4,0,0,1621816140000,vm,9
736,297,16,available,sql,x86_64,2,54,0,6,1,0,0,1621816440000,vm,9
736,297,16,available,sql,x86_64,1,56,0,1,6,0,0,1621816740000,vm,9
737,297,16,available,sql,x86_64,3,61,0,0,10,0,0,1639125420000,vm,9
737,297,16,available,sql,x86_64,2,53,0,6,3,0,0,1639125720000,vm,9
737,297,16,available,sql,x86_64,2,52,0,6,3,0,0,1639126020000,vm,9
737,297,16,available,sql,x86_64,2,51,0,5,5,0,0,1639126320000,vm,9
737,297,16,available,sql,x86_64,58,59,0,7,2,0,1,1639126620000,vm,9
738,27,512,available,sql,x86_64,0,2,0,0,0,0,0,1595780880000,vm,20
738,27,512,available,sql,x86_64,0,4,0,1,9,0,0,1595781180000,vm,20
738,27,512,available,sql,x86_64,1,11,0,2,4,0,0,1595781480000,vm,20
738,27,512,available,sql,x86_64,0,11,0,0,0,0,0,1595781780000,vm,20
738,27,512,available,sql,x86_64,0,11,0,0,0,0,0,1595782080000,vm,20
739,2,16,available,sql,x86_64,4,51,0,0,0,0,0,1598813940000,vm,26
739,2,16,available,sql,x86_64,2,51,0,0,0,0,0,1598814240000,vm,26
739,2,16,available,sql,x86_64,4,50,0,0,0,0,0,1598814540000,vm,26
739,2,16,available,sql,x86_64,3,51,0,0,0,0,0,1598814840000,vm,26
739,2,16,available,sql,x86_64,6,51,0,0,0,0,0,1598815140000,vm,26
740,287,16,available,sql,x86_64,58,77,0,1,0,0,0,1598053380000,vm,29
740,287,16,available,sql,x86_64,50,73,0,1,1,0,0,1598053680000,vm,29
740,287,16,available,sql,x86_64,52,75,0,1,1,0,0,1598053980000,vm,29
740,287,16,available,sql,x86_64,56,78,0,1,0,0,0,1598054280000,vm,29
740,287,16,available,sql,x86_64,58,76,0,1,0,0,0,1598054580000,vm,29
741,3,16,available,sql,x86_64,3,94,0,0,0,0,0,1599666480000,vm,20
741,3,16,available,sql,x86_64,2,94,0,0,0,0,0,1599666780000,vm,20
741,3,16,available,sql,x86_64,3,94,0,0,0,0,0,1599667080000,vm,20
741,3,16,available,sql,x86_64,3,94,0,0,0,0,0,1599667380000,vm,20
741,3,16,available,sql,x86_64,3,94,0,0,0,0,0,1599667680000,vm,20
742,85153,64,available,general,x86_64,27,29,0,1,1,0,1,1624309380000,vm,20
742,85153,64,available,general,x86_64,5,31,0,1,2,0,1,1624309680000,vm,20
742,85153,64,available,general,x86_64,18,34,0,1,1,0,1,1624309980000,vm,20
742,85153,64,available,general,x86_64,13,18,0,4,4,0,1,1624310280000,vm,20
742,85153,64,available,general,x86_64,13,21,0,1,3,0,2,1624310580000,vm,20
743,297,16,available,sql,x86_64,44,82,0,4,5,0,0,1607123700000,vm,8
743,297,16,available,sql,x86_64,2,77,0,4,2,0,0,1607124000000,vm,8
743,297,16,available,sql,x86_64,0,77,0,3,6,0,0,1607124300000,vm,8
743,297,16,available,sql,x86_64,2,77,0,3,4,0,0,1607124600000,vm,8
743,297,16,available,sql,x86_64,2,77,0,5,2,0,0,1607124900000,vm,8
744,27,512,available,sql,x86_64,0,5,0,0,0,0,0,1594289040000,vm,20
744,27,512,available,sql,x86_64,0,5,0,0,0,0,0,1594289340000,vm,20
744,27,512,available,sql,x86_64,1,5,0,0,0,0,0,1594289640000,vm,20
744,27,512,available,sql,x86_64,1,5,0,0,0,0,0,1594289940000,vm,20
744,27,512,available,sql,x86_64,0,5,0,0,0,0,0,1594290240000,vm,20
745,21487,64,available,sql,x86_64,38,62,0,8,78,0,0,1603216860000,vm,20
745,21487,64,available,sql,x86_64,14,65,0,9,122,0,0,1603217160000,vm,20
745,21487,64,available,sql,x86_64,7,60,0,2,114,0,0,1603217460000,vm,20
745,21487,64,available,sql,x86_64,4,58,0,1,68,0,0,1603217760000,vm,20
745,21487,64,available,sql,x86_64,3,58,0,2,104,0,0,1603218060000,vm,20
746,85153,64,available,general,x86_64,74,84,0,1,1,0,1,1607898960000,vm,20
746,85153,64,available,general,x86_64,8,24,0,0,0,0,0,1607899260000,vm,20
746,85153,64,available,general,x86_64,34,32,0,0,0,0,0,1607899560000,vm,20
746,85153,64,available,general,x86_64,96,71,0,0,0,0,0,1607899860000,vm,20
746,85153,64,available,general,x86_64,60,72,0,1,1,0,1,1607900160000,vm,20
747,85153,64,available,general,x86_64,6,18,1,1,2,2,1,1625969340000,vm,20
747,85153,64,available,general,x86_64,5,19,0,1,1,0,1,1625969640000,vm,20
747,85153,64,available,general,x86_64,16,26,0,13,1,0,0,1625969940000,vm,20
747,85153,64,available,general,x86_64,6,17,0,1,1,2,1,1625970240000,vm,20
747,85153,64,available,general,x86_64,4,18,0,1,1,0,2,1625970540000,vm,20
748,85153,64,available,general,x86_64,38,32,0,0,0,0,0,1620351780000,vm,20
748,85153,64,available,general,x86_64,82,60,0,0,0,0,0,1620352080000,vm,20
748,85153,64,available,general,x86_64,86,81,0,0,0,0,0,1620352380000,vm,20
748,85153,64,available,general,x86_64,79,97,0,0,0,0,0,1620352680000,vm,20
748,85153,64,available,general,x86_64,33,49,0,1,1,0,0,1620352980000,vm,20
749,297,16,available,sql,x86_64,9,60,0,7,2,0,0,1642481340000,vm,9
749,297,16,available,sql,x86_64,2,60,0,4,5,0,0,1642481640000,vm,9
749,297,16,available,sql,x86_64,19,52,0,9,1,0,1,1642481940000,vm,9
749,297,16,available,sql,x86_64,80,72,0,8,1,0,1,1642482240000,vm,9
749,297,16,available,sql,x86_64,62,73,0,10,1,0,0,1642482540000,vm,9
750,281,64,available,general,x86_64,2,9,0,0,0,0,0,1600016700000,vm,29
750,281,64,available,general,x86_64,3,9,0,0,0,0,0,1600017000000,vm,29
750,281,64,available,general,x86_64,1,9,0,0,0,0,0,1600017300000,vm,29
750,281,64,available,general,x86_64,1,9,0,0,0,0,0,1600017600000,vm,29
750,281,64,available,general,x86_64,1,9,0,0,0,0,0,1600017900000,vm,29
751,21487,64,available,sql,x86_64,1,53,0,0,0,0,0,1605215700000,vm,26
751,21487,64,available,sql,x86_64,1,53,0,0,0,0,0,1605216000000,vm,26
751,21487,64,available,sql,x86_64,0,53,0,0,0,0,0,1605216300000,vm,26
751,21487,64,available,sql,x86_64,2,53,0,0,0,0,0,1605216600000,vm,26
751,21487,64,available,sql,x86_64,1,53,0,0,0,0,0,1605216900000,vm,26
752,27,512,available,sql,x86_64,0,41,0,0,0,0,0,1595205120000,vm,20
752,27,512,available,sql,x86_64,0,41,0,0,0,0,0,1595205420000,vm,20
752,27,512,available,sql,x86_64,1,41,0,0,0,0,0,1595205720000,vm,20
752,27,512,available,sql,x86_64,1,41,0,0,0,0,0,1595206020000,vm,20
752,27,512,available,sql,x86_64,0,41,0,0,0,0,0,1595206320000,vm,20
753,85153,64,available,general,x86_64,91,71,0,0,0,0,0,1598418420000,vm,20
753,85153,64,available,general,x86_64,61,60,0,1,1,0,0,1598418720000,vm,20
753,85153,64,available,general,x86_64,5,34,0,0,0,0,0,1598419020000,vm,20
753,85153,64,available,general,x86_64,6,43,0,0,0,0,0,1598419320000,vm,20
753,85153,64,available,general,x86_64,10,50,0,0,0,0,0,1598419620000,vm,20
754,297,16,available,sql,x86_64,32,68,0,4,3,0,2,1646371680000,vm,9
754,297,16,available,sql,x86_64,2,62,0,8,0,0,0,1646371980000,vm,9
754,297,16,available,sql,x86_64,1,47,0,5,0,0,0,1646372280000,vm,9
754,297,16,available,sql,x86_64,2,47,0,5,1,0,1,1646372580000,vm,9
754,297,16,available,sql,x86_64,2,47,0,7,1,0,1,1646372880000,vm,9
755,297,16,available,sql,x86_64,3,55,0,2,5,0,0,1636030200000,vm,9
755,297,16,available,sql,x86_64,1,45,0,5,2,0,0,1636030500000,vm,9
755,297,16,available,sql,x86_64,26,50,0,9,1,0,0,1636030800000,vm,9
755,297,16,available,sql,x86_64,88,78,0,5,2,0,0,1636031100000,vm,9
755,297,16,available,sql,x86_64,75,82,0,9,1,0,0,1636031400000,vm,9
756,297,16,available,sql,x86_64,23,63,0,9,2,0,0,1695417060000,vm,9
756,297,16,available,sql,x86_64,1,60,0,5,2,0,2,1695417360000,vm,9
756,297,16,available,sql,x86_64,29,53,0,7,2,0,2,1695417660000,vm,9
756,297,16,available,sql,x86_64,2,57,0,9,0,0,0,1695417960000,vm,9
756,297,16,available,sql,x86_64,2,53,0,8,0,0,0,1695418260000,vm,9
757,297,16,available,sql,x86_64,84,69,0,6,2,0,0,1632049800000,vm,9
757,297,16,available,sql,x86_64,68,64,0,6,2,0,1,1632050100000,vm,9
757,297,16,available,sql,x86_64,59,57,0,2,7,0,0,1632050400000,vm,9
757,297,16,available,sql,x86_64,48,58,0,5,3,0,0,1632050700000,vm,9
757,297,16,available,sql,x86_64,5,58,0,7,0,0,0,1632051000000,vm,9
758,2,16,available,sql,x86_64,4,50,0,0,0,0,0,1598104800000,vm,26
758,2,16,available,sql,x86_64,3,50,0,0,0,0,0,1598105100000,vm,26
758,2,16,available,sql,x86_64,3,50,0,0,0,0,0,1598105400000,vm,26
758,2,16,available,sql,x86_64,2,50,0,0,0,0,0,1598105700000,vm,26
758,2,16,available,sql,x86_64,2,50,0,0,0,0,0,1598106000000,vm,26
759,297,16,available,sql,x86_64,1,83,0,8,1,0,1,1677641400000,vm,9
759,297,16,available,sql,x86_64,54,75,0,8,2,0,1,1677641700000,vm,9
759,297,16,available,sql,x86_64,2,70,0,7,2,0,1,1677642000000,vm,9
759,297,16,available,sql,x86_64,12,68,0,7,1,0,0,1677642300000,vm,9
759,297,16,available,sql,x86_64,22,43,0,8,1,0,0,1677642600000,vm,9
760,21487,64,available,sql,x86_64,24,65,0,46,118,0,0,1599968100000,vm,20
760,21487,64,available,sql,x86_64,13,64,0,27,123,1,0,1599968400000,vm,20
760,21487,64,available,sql,x86_64,12,63,0,30,127,0,0,1599968700000,vm,20
760,21487,64,available,sql,x86_64,12,65,0,27,119,0,2,1599969000000,vm,20
760,21487,64,available,sql,x86_64,24,72,0,30,104,1,0,1599969300000,vm,20
761,297,16,available,sql,x86_64,19,48,0,6,2,0,1,1697540700000,vm,9
761,297,16,available,sql,x86_64,68,73,0,6,5,0,1,1697541000000,vm,9
761,297,16,available,sql,x86_64,22,61,0,5,1,0,2,1697541300000,vm,9
761,297,16,available,sql,x86_64,6,38,0,4,1,0,4,1697541600000,vm,9
761,297,16,available,sql,x86_64,66,68,0,7,1,0,1,1697541900000,vm,9
762,85153,64,available,general,x86_64,57,37,0,1,1,0,0,1628541720000,vm,20
762,85153,64,available,general,x86_64,57,37,0,2,1,0,1,1628542020000,vm,20
762,85153,64,available,general,x86_64,26,31,0,0,0,0,0,1628542320000,vm,20
762,85153,64,available,general,x86_64,84,53,0,0,0,0,0,1628542620000,vm,20
762,85153,64,available,general,x86_64,79,70,0,0,0,0,0,1628542920000,vm,20
763,297,16,available,sql,x86_64,44,61,0,4,3,0,3,1673738640000,vm,9
763,297,16,available,sql,x86_64,1,61,0,5,1,0,2,1673738940000,vm,9
763,297,16,available,sql,x86_64,2,61,0,7,0,0,2,1673739240000,vm,9
763,297,16,available,sql,x86_64,2,58,0,6,1,0,2,1673739540000,vm,9
763,297,16,available,sql,x86_64,3,47,0,6,1,0,2,1673739840000,vm,9
764,297,16,available,sql,x86_64,41,54,0,7,1,0,0,1623536520000,vm,8
764,297,16,available,sql,x86_64,2,42,0,4,4,0,0,1623536820000,vm,8
764,297,16,available,sql,x86_64,8,42,0,5,3,0,0,1623537120000,vm,8
764,297,16,available,sql,x86_64,6,44,0,5,3,0,0,1623537420000,vm,8
764,297,16,available,sql,x86_64,2,43,0,3,7,0,0,1623537720000,vm,8
765,297,16,available,sql,x86_64,2,41,0,7,1,0,1,1652759760000,vm,9
765,297,16,available,sql,x86_64,10,41,0,5,7,0,1,1652760060000,vm,9
765,297,16,available,sql,x86_64,84,65,0,5,2,0,0,1652760360000,vm,9
765,297,16,available,sql,x86_64,77,70,0,8,3,0,0,1652760660000,vm,9
765,297,16,available,sql,x86_64,34,61,0,5,4,0,1,1652760960000,vm,9
766,26,1024,available,sql,x86_64,90,62,0,10,0,0,0,1595794680000,vm,20
766,26,1024,available,sql,x86_64,90,62,0,10,0,0,0,1595794980000,vm,20
766,26,1024,available,sql,x86_64,80,62,0,10,10,0,0,1595795280000,vm,20
766,26,1024,available,sql,x86_64,87,62,0,8,8,0,0,1595795580000,vm,20
766,26,1024,available,sql,x86_64,89,62,0,7,1,0,0,1595795880000,vm,20
767,21487,64,available,sql,x86_64,3,50,0,0,0,0,0,1593532380000,vm,20
767,21487,64,available,sql,x86_64,3,50,0,0,0,0,0,1593532680000,vm,20
